1024, 0.21394
2048, 2.378172
3072, 9.56142
4096, 25.453519999999997
5129, 54.889996
6144, 100.74490399999999
7168, 169.419588
8192, 266.75748
10240, 564.071708
12288, 1043.900896
14336, 1759.84464
16384, 2718.7318800000003
20480, 5734.476672
24576, 10459.744776000001
28672, 17109.384344000002
32768, 26569.67612
40960, 54847.171495999995
49152, 94802.995924
57344, 150605.87386
65536, 224928.82250799998
